,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
365,31b81453-b0fb-4dcf-9dbe-47ad9642433f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app, love the extra info and pics.",5,1,3.2.8,2019-02-20 21:57:55,,
366,6030a61b-78f6-4a4c-a1e2-94d80979cf60,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love this app! I'm new to hiking and woods wandering in general and this app had provided enough information that I feel comfortable finding a trail, getting there from wherever I happen to be and navigate/wander comfortably! Thanks so much for the effort and attention to detail put into this app!",5,25,3.2.8,2019-02-20 19:42:14,,
367,83d33668-5cb0-4198-8e1b-c9f3605bd913,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I live in Phoenix. i have downloaded the AZ state trails. Why do no AZ trails show up? Only UT.,3,0,3.2.8,2019-02-20 07:48:50,,
368,fb11e4be-1cd9-4a04-b256-d3cc245c0906,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jus wow,5,0,3.2.8,2019-02-17 02:13:49,,
369,1cb2990f-29a1-4c70-aee7-c119b0f02e48,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"finally a real competitor to alltrails. this has all the data from the REI national parks app, and then all the usgs data for the traila themselves. an entore region can be downloaded right away instead of just individual trails like on alltrails. and best of all -- it's free! thanks REI!",5,5,3.2.8,2019-02-12 22:18:18,,
370,0904310e-f7e0-4b4b-b261-88fec006fc80,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like the app but the maps are huge and there is no setting to choose SD card to save maps. I can't find any related info. Anyone know?,4,1,3.2.8,2019-02-10 12:34:44,,
371,645f8bf1-0392-4c50-b966-7d967289d55a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,enjoying the app. new user of this app. this app complements similar hiking apps. very informative and easy to understand hike before heading out.,5,0,3.2.8,2019-02-09 21:39:07,,
372,74539bf3-a81a-4d7a-9929-1486c6520e77,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"well designed, works offline too.",5,0,3.2.8,2019-01-23 12:40:40,,
373,6f5a28f4-962c-4bd1-ab9c-dab8b8999e12,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"some of the clickology just isnt intuitive. for instance i was trying to favorite certain hikes and it talked about pinning them. so i pinned them and it didnt add the hikes to the favorites (to dos). kind of minor since i figured it out but it seems odd in this day and age to have to figure this out. all that being said, ive enjoyed using this app because its definately helped me find the next place to go in one convienent location. i will continue to use this app!",4,8,3.2.8,2019-01-12 20:17:34,,
374,1de63218-bf13-4e4d-8090-7473db245600,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I use this to do prehike check. I have a Garmin in reach that I use on the trails. this app is very helpful for researching all future hikes.,4,2,3.2.8,2019-01-08 00:55:36,,
375,2b087893-8b02-439d-8836-dbb9b685712f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very useful! and you create your own trails and loops for others to see,5,0,3.2.8,2019-01-02 21:05:49,,
376,73a0b50d-e20b-401e-9b6d-746c58d829a3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very user friendly. Love the ability to add images to each trail you hike. Very detailed as well with great information. BUT, its useless without an internet connection.",3,19,3.2.8,2018-12-31 08:11:10,,
377,5363f88c-943a-4079-b603-90544eb0d671,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app to find hiking trails in a geographic area. We have used the app successfully in Vermont and Maryland.,5,0,3.2.8,2018-12-31 05:05:21,,
378,a846632d-afca-4f11-b316-24de2f619274,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"overall it is awful compared to other trail apps. has only 6 trails listed, i live within an hour of several state parks, with no way to add. has no options of value like trail record or work even as a partial GPS. don't waste your time on this garbage.",1,44,3.2.8,2018-12-28 19:22:03,,
379,57fee2f2-db78-464b-a2c2-06da844f4322,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good reference,4,0,3.2.8,2018-12-25 06:40:10,,
380,05ffbd55-24a6-44c9-bb4e-d3fdde61ba43,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pretty good app. would have given 5 stars, but its slow to update sonetimes when wifi wasn't an issue. pretty happy over all.♥️♥️♥️",4,0,3.2.8,2018-12-24 08:31:27,,
381,0c160f18-4426-41c4-bf1c-d3a71d9905ec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome,5,0,3.2.6,2018-12-24 07:54:27,,
382,1b21103c-38d9-4d2f-9297-a4342da81818,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have used this app in CO, AZ, and ID. I rely on this app to help me find my next hike, it's reliable and the trail narratives are great.",5,3,3.2.8,2018-12-19 20:21:00,,
383,f9bfb78f-7bde-4a7d-ae60-bcf42c41e0fe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good app!! Ive tried 5 different apps this on is by far the best. just wish there was more pics of each trail but overall very satisfied,5,2,3.2.7,2018-12-18 13:23:37,,
384,58d37ffe-29f5-4810-b310-ead125ec92ab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app for discovering new trails pre-hike and for use on the trail,5,1,3.2.8,2018-12-12 19:14:22,,
385,1f81ccc2-86d5-4faf-9fe6-de8603008f5f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's a great resource to get outside in nature. Plus, the winters here are rough and can cause cabin fever. This is an easy way to get outside.",5,1,3.2.8,2018-12-04 06:56:25,,
386,74958d04-2d06-4fea-8431-215e37c57cc1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lots of trail but useless when not connected to internet. App just show blank map. Most users will be in remote locations while using this app. How to get internet connection???,2,13,3.2.8,2018-12-03 10:09:13,,
387,c9b945b3-e901-473a-a626-49f2a5e84048,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app. Been looking for a comprehensive trail map for backpacking for years and this is it.,5,1,3.2.8,2018-12-02 00:56:20,,
388,6d516483-cbcd-4971-9748-e2b0acec8426,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This would be awesome if you could filter some of the trails. For example, it would be awesome to set a filter to know what trails dogs are allowed.",3,3,3.2.7,2018-11-27 21:58:34,,
389,bba0ac78-a9e4-4d60-9633-b4f017a8dd2b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easiest way to find the best trails anywhere you go,5,0,3.2.7,2018-11-27 09:49:25,,
390,151fa48e-7811-4c50-8552-0030e113490e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app,5,2,3.2.7,2018-11-14 23:29:29,,
391,878399c6-7779-49df-9c17-29050efdb3cc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Why has there not been added a function, so you can submit photos (incl. GPS) of the area you hike, who wants to upload to PC, then select place.",3,7,3.2.7,2018-11-09 01:27:14,,
392,5350a997-d7fe-465f-853c-6e2fb405ebbf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a great app for hiking around Pasadena! I especially appreciated using it during hikes with offline maps. It has become my most used hiking app.,5,1,3.2.6,2018-11-04 07:08:12,,
393,e9f8ef81-2a70-43cf-bd30-e5f0cb1f5273,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome hiking companion!,5,1,3.2.6,2018-11-03 21:44:36,,
394,24e53646-90b4-42d6-813d-5150b5ed6d41,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app.. trails are spot on where other GPS shows old maps. Hopefully someday it will show your tracking, but it does show your position. Nice to have a full state of hikes with a small download. Great for finding new trails.",5,2,3.2.5,2018-10-31 11:13:38,,
395,8d4a708f-591a-4b90-bb4a-4f4304047887,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app! Even better if you include bathroom locations.,4,0,3.2.5,2018-10-29 03:23:49,,
396,bd2f3f58-33ac-48c8-8eff-3121b4c69aa7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The best hiking trail app I've come across. Great trail discriptions, easy to find and browse trails on map, pinned maps work offline, ad-free, extensive database of trails. Now I want to go shopping at REI to show some financial support for the company that produced this great app!",5,3,3.2.6,2018-10-27 07:52:23,,
397,692405ca-0f42-479f-b3fb-012e24224aa7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app keeps closing when you zoom in or try to view a map.,1,2,3.2.6,2018-10-24 14:01:15,,
398,75dbde48-9b48-44c3-a66f-dd76d08840de,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cool app interface and all, but it has very few actual hike trails in my part of the world (France, BeNeLux, Germany). I'll happily revisit it when you have more though :)",3,0,,2018-10-20 11:02:54,,
399,c12e95f4-0664-49b7-8508-be139a0ad2b1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Crashed every time I tried to log in with facebook. Disappointing because the site is great!,1,3,3.2.6,2018-10-18 22:05:51,,
400,6e4539b4-5efd-4c7f-a70b-87973e7f5739,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"One of thw best hiking map application. Has lots of trail, trail maps, elevation details, etc. Also, when you touch on the elevation map, it shows the exact location on the trail map where that point is. There is no in-built recording, but you are allowed to submit recording via their website. Hopwfully, they will add the recording and submitting new hikes on the application.",5,0,3.2.5,2018-09-28 18:14:24,,
401,1725c88d-2748-4ab7-b9ec-a00ef38f2478,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Annoying that I need yet another ""account"" in order to see my To Do list. Just another way to mine my information. Cannot even Save a listed hike offline. Bogus.",3,2,3.2.6,2018-09-23 04:11:12,,
402,5aafa950-9c12-49f6-9571-0b21d77d4f83,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love this app! I'm getting used to it so I'll update my review in another month or 2. I've been using g all trails for years but it's become harder to navigate, this is straightforward and works great. My go to for hiking for the past 6 weeks, good for backcountry camping too.",4,2,3.2.5,2018-09-23 01:04:15,,
403,0161554d-b5f3-4d8e-8be9-71fc2309128d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Extremely well made to make decisions with.,5,1,3.2.6,2018-09-21 21:33:56,,
404,02f27bcc-9c33-44f6-9d42-ac5efe087540,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing app!! Wish I had discovered this years ago!!! 😀,5,1,3.2.6,2018-09-18 11:32:54,,
405,e514b6d1-25a5-4611-b52c-d87f5bcad0c0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,NCT in MI has trailheads missing. It also shows campgrounds where there are none. Maps are very slow to load and app crashes alot. Great idea but needs some work.,2,0,3.2.5,2018-09-17 21:58:27,,
406,83fd4b44-3232-4a1d-ba16-e9201b42c7ef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great work! Simple, yet has all the information and tracking features I need. Keep it up!",5,0,3.2.5,2018-09-17 03:26:07,,
407,1101ff55-86b0-41c7-a910-0094ca9a9c7f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great help when looking for new trails!..,5,1,3.2.6,2018-09-17 00:59:40,,
408,13ed0291-be60-4c80-a93f-7ebe9ac37a4f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love the app, especially since mapping has user contributions, it is constantly improving.",5,0,3.2.5,2018-09-16 08:25:13,,
409,601b8e68-f285-4aec-9885-3402ae46c5aa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This free app is incredible. We love to hike and this has helped us find trails and navigate. I'd like to see a record /planning feature and saving the maps to an SD card.,4,0,3.2.5,2018-09-13 10:18:36,,
410,20045a8b-d39f-4de9-b818-6b49c1b5984b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keeps shutting down and won't let me sign in. Wish I could use it.,1,1,3.2.6,2018-09-11 18:31:52,,
411,472156df-8f7c-4089-8741-91bf10ea7a7e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Over all works very well. Has become my go to especially when referencing trail books.,5,1,3.2.6,2018-09-06 21:31:38,,
412,8ad15c08-47a2-4964-8917-d4ec55def9f4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Uttrakhand trekking guide,4,0,,2018-09-05 22:24:32,,
413,de686955-7ab6-4b7c-acd9-9ed4a69cda1d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app was a great help navigating the Dolly Sods wilderness. I'm impressed with the elevation profiles feature and the GPS was very accurate.,5,1,3.2.6,2018-09-04 02:40:54,,
414,20555ae3-faa4-43cd-9a2c-e7b266b024dd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't really do anything.. App crashes on login.,1,1,3.2.6,2018-09-02 22:29:24,,
415,a4176740-156d-4f8e-b209-e7199af33bcd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Discovered this app 2 days before a trip to do some hikes. Tried it out as I hit the first trail and loved it. Exactly what I've wanted for the last few years. Offline maps were great as cell service was spotty (in the Colorado rockies). Interface was a bit clunky at times. I still haven't figured out the exact sequence to get the app to follow me as I hike, but after tapping enough of the icons, it eventually works. Love being able to see my current elevation and progress towards the destination. Will be interested to see how the app improves over the coming years.",5,2,3.2.6,2018-08-28 12:16:14,,
416,38ca1868-2cad-4912-bf3b-f42a16592e72,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nice community driven hiking app. However, Android version does not let you record and upload your GPS file in the app to add your own trails. You have to get 3rd party apps, and upload on a computer.",4,0,3.2.5,2018-08-26 05:57:21,,
417,cd0fbf6c-9f76-473f-b41d-55f272ef63b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like the app... the downloadable maps for each state are great. However.. the compass heading is horrible. U can walk in one direction and it will flip in all kinds of directions while walking. It would be great to share locations every xx minutes with predesignated friends/family. So they can see where you are on the map and know where you last were if you disappear. It would also be nice to be able to record a hike for easy submission and see a gps trail as you travel. Needs a good compass tab.,3,10,3.2.6,2018-08-25 00:11:36,,
418,9dab5141-39f1-4d9e-a745-c96fa3067b96,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App tracked our hike via GPS but didn't show distance or elapsed time.,2,1,3.2.6,2018-08-19 23:37:08,,
419,f1f3e806-0d90-4c48-a79b-58c7a489bf79,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"keeps crashing on pixel 2 xl, both on Oreo and Pie",2,0,3.2.5,2018-08-18 07:22:52,,
420,ac9d20c7-c9d5-4685-ad32-c4ae09a0e4db,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great, useful app for planning your hiking trip.",5,1,3.2.6,2018-08-11 19:27:47,,
421,d59da475-7b12-453c-b5d6-00a3b634cc54,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"When it comes down to hiking, look no further. This is the app for the 
weekend warrior to the long trekker people. A must have",5,0,3.2.5,2018-08-10 02:13:07,,
422,edf06357-d94d-4496-b533-19ad373fdbdd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Looks like a nice add free app, but it doesn't know of a single trail in my 
town, and there are several that are listed in many other apps.",2,1,3.2.6,2018-08-05 12:58:09,,
423,acb15033-9402-4e76-bb5c-9ddb6fb4fac5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I thought that a community driven app would have the ability to add trails. 
There are many trails in my area, but only three of them are in the 
database. I am removing this app as it is not useful where I live.",2,0,3.2.5,2018-07-29 21:03:35,,
424,326e70dd-a255-423a-91df-9750ab3fd031,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It won't allow me to filter the trails based on distance or by level of 
difficulty.",2,1,3.2.6,2018-07-29 08:02:09,,
425,d0819960-a03a-4695-a419-3f3263513066,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The app would not allow me to log in and continually crashed.,1,2,3.2.6,2018-07-28 15:55:17,,
426,6eb0fba8-dd63-4998-bded-e3909238554e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is incredible! Can't wait to contribute!,5,1,3.2.6,2018-07-26 06:30:02,,
427,9642ad80-fb06-403d-851b-004f61894618,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very solid bones here, but missing a ton of trails still and the ""offline"" 
maps doesn't really work. You can see where you are on the trail, but there 
is no map unless you happened to cache it early in the day. It's got a lot 
of potential, but still very lacking as of right now.",3,6,3.2.6,2018-07-25 22:31:07,,
428,8d8a8efd-f865-40fa-a2c3-002a6b50d405,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I like what is available. There are many missing trails but I realize it is 
community driven.",4,0,3.2.5,2018-07-25 01:06:51,,
429,2f66e5e2-c141-42d8-8cc7-3726c2dc4534,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love it. Love the ability to find best of in a new area. The app provides 
great details for the hike. Would love for easier ways to submit new hikes, 
correct current once",5,1,3.2.6,2018-07-23 18:33:10,,
430,911a8cda-3bd3-4818-8df4-9c980f480da4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app. Love how it downloads all trail info by state. Helps when you 
are without service.",5,0,3.2.5,2018-07-22 04:36:57,,
431,a9f54001-b35e-4080-b7ce-c4fb90ae16bf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best hiking app out there,5,1,3.2.6,2018-07-21 20:25:37,,
432,6db9938f-b82d-4da6-a465-2dff61d3ec44,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love the concept, but the app crashes over half the time when I try to 
view trails or even zoom in - seems to be certain trails that cause crashes 
more than others - which doesn't make a lot of sense. The content I've been 
able to view is good, but the non-stop crashing had me ready to uninstall.",3,0,3.2.5,2018-07-18 08:41:22,,
433,479a5f1d-f382-4f84-bd4b-795a67c9561b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"So awesome theyre setting this up! Very accurate on trail elevation and 
distance from the map even in back country with no cell service",5,1,3.2.6,2018-07-17 23:39:32,,
434,e4cbcf0a-2ae0-4470-9e3b-4cca10d455c9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great resource, wish I had found it sooner.",4,0,3.2.5,2018-07-15 09:53:25,,
435,5f7b9808-0cb5-4a3a-b022-ea857f41ef4f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I just downloaded it, and it has already closed on me 3 times.",1,0,3.2.5,2018-07-13 08:04:17,,
